2013-06-08 00:35:49,985:: [u'0', u'42', 'aca', u'60']
2013-06-08 00:35:50,461:: [u'0', u'80', 'academia', u'289']
2013-06-08 00:35:52,148:: [u'0', u'48', 'accelerates', u'54']
2013-06-08 00:35:52,151:: [u'0', u'299', 'accented', u'50']
2013-06-08 00:35:53,468:: [u'0', u'322', 'academic', u'3460']
2013-06-08 00:35:53,580:: [u'0', u'99', 'accelerate', u'148']
2013-06-08 00:35:53,707:: [u'0', u'55', 'accelerators', u'40']
2013-06-08 00:35:53,792:: [u'0', u'72', 'accelerations', u'16']
2013-06-08 00:35:53,814:: [u'0', u'98', 'academy', u'4445']
2013-06-08 00:35:53,840:: [u'0', u'95', 'acc', u'175']
2013-06-08 00:35:53,869:: [u'0', u'322', 'accent', u'339']
2013-06-08 00:35:53,901:: [u'0', u'303', 'acceleration', u'231']
2013-06-08 00:35:53,917:: [u'0', u'25', 'accelerated', u'288']
2013-06-08 00:35:53,934:: [u'0', u'29', 'academics', u'1118']
2013-06-08 00:35:53,946:: [u'0', u'370', 'accelerator', u'104']
2013-06-08 00:35:53,959:: [u'0', u'62', 'accelerating', u'90']
2013-06-08 00:35:54,008:: [u'0', u'297', 'acad', u'541']
2013-06-08 00:35:54,061:: [u'0', u'64', 'accelerometers', u'5']
2013-06-08 00:35:54,068:: [u'0', u'89', 'accelerometer', u'6']
2013-06-08 00:35:54,100:: [u'0', u'80', 'acas', u'12']
2013-06-08 00:35:54,379:: [11.184123992919922, 20]
2013-06-08 00:35:54,914:: [u'0', u'10', 'accessibilit', u'0']
2013-06-08 00:35:55,467:: [u'0', u'61', 'acceptable', u'533']
2013-06-08 00:35:55,630:: [u'0', u'117', 'accepting', u'445']
2013-06-08 00:35:55,634:: [u'0', u'36', 'accepts', u'412']
2013-06-08 00:35:55,698:: [u'0', u'57', 'accessible', u'1005']
2013-06-08 00:35:55,659:: [u'0', u'106', 'acceptance', u'600']
2013-06-08 00:35:55,733:: [u'0', u'104', 'access', u'3441']
2013-06-08 00:35:55,754:: [u'0', u'134', 'accentuation', u'4']
2013-06-08 00:35:55,800:: [u'0', u'118', 'accessing', u'106']
2013-06-08 00:35:55,808:: [u'0', u'238', 'accept', u'1279']
2013-06-08 00:35:55,861:: [u'0', u'72', 'accepted', u'2536']
2013-06-08 00:35:55,868:: [u'0', u'264', 'accessibility', u'159']
2013-06-08 00:35:55,903:: [u'0', u'151', 'accesses', u'55']
2013-06-08 00:35:55,996:: [u'0', u'98', 'acceptor', u'66']
2013-06-08 00:35:56,051:: [u'0', u'126', 'accession', u'316']
2013-06-08 00:35:56,087:: [u'0', u'237', 'acceptors', u'21']
2013-06-08 00:35:56,108:: [u'0', u'233', 'acceptability', u'24']
2013-06-08 00:35:56,174:: [u'0', u'275', 'accessed', u'2735']
2013-06-08 00:35:56,176:: [u'0', u'141', 'accents', u'102']
2013-06-08 00:35:56,273:: [u'0', u'77', 'acceptably', u'11']
2013-06-08 00:35:56,461:: [2.0812439918518066, 20]
2013-06-08 00:35:57,056:: [u'0', u'47', 'accomodate', u'1']
2013-06-08 00:35:57,554:: [u'0', u'57', 'accommodate', u'626']
2013-06-08 00:35:57,900:: [u'0', u'279', 'accompany', u'317']
2013-06-08 00:35:57,937:: [u'0', u'358', 'accomplished', u'822']
2013-06-08 00:35:57,919:: [u'0', u'326', 'accompanying', u'515']
2013-06-08 00:35:58,028:: [u'0', u'292', 'accidentally', u'675']
2013-06-08 00:35:58,053:: [u'0', u'51', 'accompanied', u'1389']
2013-06-08 00:35:58,067:: [u'0', u'306', 'accompanies', u'151']
2013-06-08 00:35:58,071:: [u'0', u'308', 'accomplish', u'258']
2013-06-08 00:35:58,082:: [u'0', u'310', 'accomplishing', u'44']
2013-06-08 00:35:58,090:: [u'0', u'263', 'accident', u'1496']
2013-06-08 00:35:58,098:: [u'0', u'348', 'accompaniment', u'145']
2013-06-08 00:35:58,091:: [u'0', u'287', 'accidents', u'778']
2013-06-08 00:35:58,104:: [u'0', u'31', 'accommodating', u'64']
2013-06-08 00:35:58,067:: [u'0', u'293', 'accommodated', u'91']
2013-06-08 00:35:58,106:: [u'0', u'331', 'accommodates', u'54']
2013-06-08 00:35:58,135:: [u'0', u'281', 'accessory', u'220']
2013-06-08 00:35:58,155:: [u'0', u'59', 'accomplishes', u'24']
2013-06-08 00:35:58,166:: [u'0', u'56', 'accommodation', u'380']
2013-06-08 00:35:58,179:: [u'0', u'331', 'accidental', u'314']
2013-06-08 00:35:58,437:: [1.9748411178588867, 20]
2013-06-08 00:35:59,684:: [u'0', u'71', 'accordance', u'574']
2013-06-08 00:35:59,781:: [u'0', u'159', 'accountable', u'179']
2013-06-08 00:35:59,789:: [u'0', u'47', 'accumulates', u'45']
2013-06-08 00:35:59,805:: [u'0', u'64', 'account', u'2381']
2013-06-08 00:35:59,846:: [u'0', u'108', 'accomplishment', u'142']
2013-06-08 00:35:59,877:: [u'0', u'106', 'accumulated', u'263']
